date,machine_id,plan_min,run_min,downtime_min,downtime_reason,prod_qty,good_qty,energy_kWh,date_str,availability,downtime_rate,defect_qty,yield_rate,defect_rate,productivity_hourly,good_productivity_hourly,energy_per_good,month,machine_group,anomaly_low_availability,anomaly_high_defect,anomaly_high_energy,anomaly_high_downtime,has_anomaly,grade
2026-02-22,A-01,480,461,19,자재대기,774,733,257.5,2026-02-22,96.04,3.96,41,94.7,5.3,100.74,95.4,0.3513,2026-02,A,False,False,False,False,False,C
2026-02-22,B-03,480,412,68,설비고장,785,768,230.0,2026-02-22,85.83,14.17,17,97.83,2.17,114.32,111.84,0.2995,2026-02,B,False,False,False,False,False,C
2026-02-23,D-03,480,407,73,설비고장,687,667,258.2,2026-02-23,84.79,15.21,20,97.09,2.91,101.28,98.33,0.3871,2026-02,D,False,False,False,False,False,D
2026-02-23,D-02,480,437,43,예방보전,745,744,277.1,2026-02-23,91.04,8.96,1,99.87,0.13,102.29,102.15,0.3724,2026-02,D,False,False,False,False,False,D
2026-02-23,D-01,480,463,17,품질조정,890,875,307.4,2026-02-23,96.46,3.54,15,98.31,1.69,115.33,113.39,0.3513,2026-02,D,False,False,False,False,False,C
2026-02-23,C-03,480,343,137,예방보전,625,582,220.4,2026-02-23,71.46,28.54,43,93.12,6.88,109.33,101.81,0.3787,2026-02,C,True,False,False,True,True,D
2026-02-23,C-02,480,396,84,금형교체,840,759,243.0,2026-02-23,82.5,17.5,81,90.36,9.64,127.27,115.0,0.3202,2026-02,C,False,True,False,False,True,D
2026-02-23,C-01,480,376,104,품질조정,629,607,234.2,2026-02-23,78.33,21.67,22,96.5,3.5,100.37,96.86,0.3858,2026-02,C,True,False,False,True,True,D
2026-02-23,B-03,480,449,31,품질조정,819,782,289.3,2026-02-23,93.54,6.46,37,95.48,4.52,109.44,104.5,0.3699,2026-02,B,False,False,False,False,False,D
2026-02-23,B-02,480,480,0,정상가동,959,944,282.8,2026-02-23,100.0,0.0,15,98.44,1.56,119.88,118.0,0.2996,2026-02,B,False,False,False,False,False,A
2026-02-23,B-01,480,426,54,품질조정,781,770,293.6,2026-02-23,88.75,11.25,11,98.59,1.41,110.0,108.45,0.3813,2026-02,B,False,False,False,False,False,D
2026-02-23,A-03,480,424,56,설비고장,692,680,262.5,2026-02-23,88.33,11.67,12,98.27,1.73,97.92,96.23,0.386,2026-02,A,False,False,False,False,False,D
2026-02-23,A-02,480,480,0,정상가동,884,868,282.4,2026-02-23,100.0,0.0,16,98.19,1.81,110.5,108.5,0.3253,2026-02,A,False,False,False,False,False,A
2026-02-23,A-01,480,440,40,금형교체,787,761,247.8,2026-02-23,91.67,8.33,26,96.7,3.3,107.32,103.77,0.3256,2026-02,A,False,False,False,False,False,B
2026-02-24,D-03,480,457,23,자재대기,767,752,297.7,2026-02-24,95.21,4.79,15,98.04,1.96,100.7,98.73,0.3959,2026-02,D,False,False,False,False,False,D
2026-02-24,D-02,480,413,67,품질조정,639,604,234.6,2026-02-24,86.04,13.96,35,94.52,5.48,92.83,87.75,0.3884,2026-02,D,False,False,False,False,False,D
2026-02-24,D-01,480,451,29,예방보전,803,792,285.1,2026-02-24,93.96,6.04,11,98.63,1.37,106.83,105.37,0.36,2026-02,D,False,False,False,False,False,C
2026-02-24,C-03,480,323,157,설비고장,655,636,199.5,2026-02-24,67.29,32.71,19,97.1,2.9,121.67,118.14,0.3137,2026-02,C,True,False,False,True,True,D
2026-02-24,C-02,480,384,96,금형교체,723,687,208.3,2026-02-24,80.0,20.0,36,95.02,4.98,112.97,107.34,0.3032,2026-02,C,False,False,False,True,True,D
2026-02-24,C-01,480,387,93,예방보전,694,654,245.7,2026-02-24,80.62,19.38,40,94.24,5.76,107.6,101.4,0.3757,2026-02,C,False,False,False,True,True,D
2026-02-24,B-02,480,445,35,예방보전,790,774,278.4,2026-02-24,92.71,7.29,16,97.97,2.03,106.52,104.36,0.3597,2026-02,B,False,False,False,False,False,C
2026-02-24,B-01,480,410,70,품질조정,775,748,285.0,2026-02-24,85.42,14.58,27,96.52,3.48,113.41,109.46,0.381,2026-02,B,False,False,False,False,False,D
2026-02-24,A-03,480,431,49,예방보전,823,794,238.2,2026-02-24,89.79,10.21,29,96.48,3.52,114.57,110.53,0.3,2026-02,A,False,False,False,False,False,B
2026-02-24,A-02,480,413,67,예방보전,808,802,266.6,2026-02-24,86.04,13.96,6,99.26,0.74,117.38,116.51,0.3324,2026-02,A,False,False,False,False,False,C
2026-02-24,A-01,480,431,49,설비고장,778,764,276.4,2026-02-24,89.79,10.21,14,98.2,1.8,108.31,106.36,0.3618,2026-02,A,False,False,False,False,False,D
2026-02-24,B-03,480,458,22,자재대기,798,784,280.3,2026-02-24,95.42,4.58,14,98.25,1.75,104.54,102.71,0.3575,2026-02,B,False,False,False,False,False,C
2026-02-25,B-03,480,410,70,자재대기,833,823,257.6,2026-02-25,85.42,14.58,10,98.8,1.2,121.9,120.44,0.313,2026-02,B,False,False,False,False,False,C
2026-02-25,D-03,480,420,60,설비고장,794,762,292.7,2026-02-25,87.5,12.5,32,95.97,4.03,113.43,108.86,0.3841,2026-02,D,False,False,False,False,False,D
2026-02-25,D-02,480,448,32,품질조정,719,713,262.6,2026-02-25,93.33,6.67,6,99.17,0.83,96.29,95.49,0.3683,2026-02,D,False,False,False,False,False,D
2026-02-25,D-01,480,428,52,품질조정,809,786,267.5,2026-02-25,89.17,10.83,23,97.16,2.84,113.41,110.19,0.3403,2026-02,D,False,False,False,False,False,B
2026-02-25,C-03,480,399,81,품질조정,772,711,244.6,2026-02-25,83.12,16.88,61,92.1,7.9,116.09,106.92,0.344,2026-02,C,False,False,False,False,False,D
2026-02-25,C-02,480,384,96,품질조정,724,695,230.1,2026-02-25,80.0,20.0,29,95.99,4.01,113.12,108.59,0.3311,2026-02,C,False,False,False,True,True,D
2026-02-25,B-01,480,421,59,설비고장,810,785,264.8,2026-02-25,87.71,12.29,25,96.91,3.09,115.44,111.88,0.3373,2026-02,B,False,False,False,False,False,C
2026-02-25,B-02,480,436,44,금형교체,837,814,266.9,2026-02-25,90.83,9.17,23,97.25,2.75,115.18,112.02,0.3279,2026-02,B,False,False,False,False,False,B
2026-02-25,A-03,480,443,37,자재대기,820,795,277.9,2026-02-25,92.29,7.71,25,96.95,3.05,111.06,107.67,0.3496,2026-02,A,False,False,False,False,False,B
2026-02-25,A-02,480,407,73,품질조정,730,688,253.7,2026-02-25,84.79,15.21,42,94.25,5.75,107.62,101.43,0.3687,2026-02,A,False,False,False,False,False,D
2026-02-25,A-01,480,433,47,설비고장,803,777,251.0,2026-02-25,90.21,9.79,26,96.76,3.24,111.27,107.67,0.323,2026-02,A,False,False,False,False,False,B
2026-02-25,C-01,480,456,24,품질조정,832,776,260.4,2026-02-25,95.0,5.0,56,93.27,6.73,109.47,102.11,0.3356,2026-02,C,False,False,False,False,False,C
2026-02-26,D-03,480,447,33,자재대기,845,822,293.8,2026-02-26,93.12,6.88,23,97.28,2.72,113.42,110.34,0.3574,2026-02,D,False,False,False,False,False,C
2026-02-26,C-03,480,407,73,품질조정,775,701,213.8,2026-02-26,84.79,15.21,74,90.45,9.55,114.25,103.34,0.305,2026-02,C,False,True,False,False,True,D
2026-02-26,C-02,480,407,73,금형교체,786,737,285.1,2026-02-26,84.79,15.21,49,93.77,6.23,115.87,108.65,0.3868,2026-02,C,False,False,False,False,False,D
2026-02-26,D-02,480,462,18,금형교체,857,856,276.7,2026-02-26,96.25,3.75,1,99.88,0.12,111.3,111.17,0.3232,2026-02,D,False,False,False,False,False,A
2026-02-26,D-01,480,468,12,품질조정,907,872,261.0,2026-02-26,97.5,2.5,35,96.14,3.86,116.28,111.79,0.2993,2026-02,D,False,False,False,False,False,B
2026-02-26,C-01,480,398,82,예방보전,678,634,229.1,2026-02-26,82.92,17.08,44,93.51,6.49,102.21,95.58,0.3614,2026-02,C,False,False,False,False,False,D
2026-02-26,B-01,480,452,28,예방보전,862,843,274.9,2026-02-26,94.17,5.83,19,97.8,2.2,114.42,111.9,0.3261,2026-02,B,False,False,False,False,False,A
2026-02-26,B-02,480,441,39,예방보전,865,836,276.8,2026-02-26,91.88,8.12,29,96.65,3.35,117.69,113.74,0.3311,2026-02,B,False,False,False,False,False,B
2026-02-26,A-03,480,437,43,품질조정,749,732,249.6,2026-02-26,91.04,8.96,17,97.73,2.27,102.84,100.5,0.341,2026-02,A,False,False,False,False,False,B
2026-02-26,A-02,480,420,60,설비고장,802,775,275.3,2026-02-26,87.5,12.5,27,96.63,3.37,114.57,110.71,0.3552,2026-02,A,False,False,False,False,False,C
2026-02-26,A-01,480,432,48,자재대기,839,827,283.5,2026-02-26,90.0,10.0,12,98.57,1.43,116.53,114.86,0.3428,2026-02,A,False,False,False,False,False,B
2026-02-26,B-03,480,398,82,금형교체,845,802,246.0,2026-02-26,82.92,17.08,43,94.91,5.09,127.39,120.9,0.3067,2026-02,B,False,False,False,False,False,D
2026-02-27,D-03,480,454,26,자재대기,776,752,301.5,2026-02-27,94.58,5.42,24,96.91,3.09,102.56,99.38,0.4009,2026-02,D,False,False,False,False,False,D
2026-02-27,D-02,480,411,69,자재대기,848,846,229.9,2026-02-27,85.62,14.37,2,99.76,0.24,123.8,123.5,0.2717,2026-02,D,False,False,False,False,False,C
2026-02-27,D-01,480,456,24,품질조정,857,803,268.2,2026-02-27,95.0,5.0,54,93.7,6.3,112.76,105.66,0.334,2026-02,D,False,False,False,False,False,C
2026-02-27,C-03,480,409,71,설비고장,786,711,272.1,2026-02-27,85.21,14.79,75,90.46,9.54,115.31,104.3,0.3827,2026-02,C,False,True,False,False,True,D
2026-02-27,C-02,480,395,85,예방보전,774,729,267.1,2026-02-27,82.29,17.71,45,94.19,5.81,117.57,110.73,0.3664,2026-02,C,False,False,False,False,False,D
2026-02-27,C-01,480,416,64,품질조정,731,672,260.4,2026-02-27,86.67,13.33,59,91.93,8.07,105.43,96.92,0.3875,2026-02,C,False,True,False,False,True,D
2026-02-27,B-02,480,442,38,자재대기,893,892,248.6,2026-02-27,92.08,7.92,1,99.89,0.11,121.22,121.09,0.2787,2026-02,B,False,False,False,False,False,A
2026-02-27,B-01,480,396,84,자재대기,715,711,238.7,2026-02-27,82.5,17.5,4,99.44,0.56,108.33,107.73,0.3357,2026-02,B,False,False,False,False,False,D
2026-02-27,A-03,480,451,29,금형교체,877,866,303.7,2026-02-27,93.96,6.04,11,98.75,1.25,116.67,115.21,0.3507,2026-02,A,False,False,False,False,False,C
2026-02-27,A-02,480,383,97,금형교체,686,677,227.6,2026-02-27,79.79,20.21,9,98.69,1.31,107.47,106.06,0.3362,2026-02,A,True,False,False,True,True,D
2026-02-27,A-01,480,458,22,금형교체,868,836,276.9,2026-02-27,95.42,4.58,32,96.31,3.69,113.71,109.52,0.3312,2026-02,A,False,False,False,False,False,B
2026-02-27,B-03,480,394,86,품질조정,731,713,255.8,2026-02-27,82.08,17.92,18,97.54,2.46,111.32,108.58,0.3588,2026-02,B,False,False,False,False,False,D
2026-02-28,C-02,480,430,50,품질조정,854,796,249.1,2026-02-28,89.58,10.42,58,93.21,6.79,119.16,111.07,0.3129,2026-02,C,False,False,False,False,False,C
2026-02-28,D-02,480,469,11,설비고장,974,966,262.5,2026-02-28,97.71,2.29,8,99.18,0.82,124.61,123.58,0.2717,2026-02,D,False,False,False,False,False,A
2026-02-28,D-01,480,439,41,자재대기,829,828,261.8,2026-02-28,91.46,8.54,1,99.88,0.12,113.3,113.17,0.3162,2026-02,D,False,False,False,False,False,B
2026-02-28,C-03,480,418,62,설비고장,775,729,291.0,2026-02-28,87.08,12.92,46,94.06,5.94,111.24,104.64,0.3992,2026-02,C,False,False,False,False,False,D
2026-02-28,D-03,480,406,74,자재대기,751,716,236.1,2026-02-28,84.58,15.42,35,95.34,4.66,110.99,105.81,0.3297,2026-02,D,False,False,False,False,False,D
2026-02-28,C-01,480,367,113,품질조정,703,643,188.0,2026-02-28,76.46,23.54,60,91.47,8.53,114.93,105.12,0.2924,2026-02,C,True,True,False,True,True,D
2026-02-28,B-01,480,417,63,설비고장,788,763,251.3,2026-02-28,86.88,13.12,25,96.83,3.17,113.38,109.78,0.3294,2026-02,B,False,False,False,False,False,C
2026-02-28,B-02,480,462,18,예방보전,807,787,297.4,2026-02-28,96.25,3.75,20,97.52,2.48,104.81,102.21,0.3779,2026-02,B,False,False,False,False,False,D
2026-02-28,A-03,480,433,47,설비고장,750,732,286.9,2026-02-28,90.21,9.79,18,97.6,2.4,103.93,101.43,0.3919,2026-02,A,False,False,False,False,False,D
2026-02-28,A-02,480,467,13,예방보전,920,889,310.4,2026-02-28,97.29,2.71,31,96.63,3.37,118.2,114.22,0.3492,2026-02,A,False,False,False,False,False,B
2026-02-28,A-01,480,448,32,설비고장,758,733,314.4,2026-02-28,93.33,6.67,25,96.7,3.3,101.52,98.17,0.4289,2026-02,A,False,False,True,False,True,D
2026-02-28,B-03,480,421,59,품질조정,746,729,270.1,2026-02-28,87.71,12.29,17,97.72,2.28,106.32,103.9,0.3705,2026-02,B,False,False,False,False,False,D
2026-03-01,D-01,480,466,14,예방보전,823,785,289.1,2026-03-01,97.08,2.92,38,95.38,4.62,105.97,101.07,0.3683,2026-03,D,False,False,False,False,False,D
2026-03-01,C-03,480,385,95,자재대기,684,659,252.7,2026-03-01,80.21,19.79,25,96.35,3.65,106.6,102.7,0.3835,2026-03,C,False,False,False,True,True,D
2026-03-01,C-02,480,390,90,설비고장,795,742,218.0,2026-03-01,81.25,18.75,53,93.33,6.67,122.31,114.15,0.2938,2026-03,C,False,False,False,False,False,D
2026-03-01,C-01,480,417,63,예방보전,721,672,269.4,2026-03-01,86.88,13.12,49,93.2,6.8,103.74,96.69,0.4009,2026-03,C,False,False,False,False,False,D
2026-03-01,B-03,480,466,14,금형교체,880,851,287.3,2026-03-01,97.08,2.92,29,96.7,3.3,113.3,109.57,0.3376,2026-03,B,False,False,False,False,False,B
2026-03-01,B-01,480,387,93,예방보전,710,701,251.3,2026-03-01,80.62,19.38,9,98.73,1.27,110.08,108.68,0.3585,2026-03,B,False,False,False,True,True,D
2026-03-01,A-03,480,425,55,금형교체,644,626,257.9,2026-03-01,88.54,11.46,18,97.2,2.8,90.92,88.38,0.412,2026-03,A,False,False,True,False,True,D
2026-03-01,A-02,480,469,11,금형교체,852,813,295.0,2026-03-01,97.71,2.29,39,95.42,4.58,109.0,104.01,0.3629,2026-03,A,False,False,False,False,False,D
2026-03-01,A-01,480,431,49,자재대기,847,815,215.8,2026-03-01,89.79,10.21,32,96.22,3.78,117.91,113.46,0.2648,2026-03,A,False,False,False,False,False,B
2026-03-01,D-02,480,460,20,예방보전,1011,946,257.2,2026-03-01,95.83,4.17,65,93.57,6.43,131.87,123.39,0.2719,2026-03,D,False,False,False,False,False,C
2026-03-01,B-02,480,372,108,자재대기,691,651,226.5,2026-03-01,77.5,22.5,40,94.21,5.79,111.45,105.0,0.3479,2026-03,B,True,False,False,True,True,D
2026-03-01,D-03,480,452,28,자재대기,789,779,237.5,2026-03-01,94.17,5.83,10,98.73,1.27,104.73,103.41,0.3049,2026-03,D,False,False,False,False,False,A
